date,client_id,amount,type,category
2020-11-10,C094,1821.36,income,Service
2020-11-07,C095,7746.86,income,Service
2020-11-19,C096,1248.73,income,Service
2020-12-01,SELF,1200.0,expense,Rent
2020-12-04,SELF,2902.0,expense,Operations
2021-01-09,C001,1979.89,income,Partial
2021-01-13,C001,2969.84,income,Partial
2020-12-11,C002,2149.29,income,Partial
2020-12-15,C002,3223.94,income,Partial
2021-01-12,C003,336.61,income,Partial
2021-01-16,,504.91,income,Partial
2020-12-02,C004,4031.65,income,UNKNOWN_ERROR
2020-12-06,C004,6047.48,income,Partial
2020-12-30,C005,4146.51,income,Partial
2021-01-03,C005,6219.77,income,Partial
2021-01-02,C006,8987.94,income,Service
2020-12-05,C007,5562.64,income,Service
2020-12-03,C008,6868.78,income,Service
2021-01-14,C009,11182.6,income,UNKNOWN_ERROR
2021-01-01,C010,1689.96,income,Partial
2021-01-05,,2534.94,income,Partial
2020-12-12,C011,3019.4,income,Partial
2020-12-16,C011,4529.09,income,Partial
2021-01-13,C013,13416.91,income,UNKNOWN_ERROR
2021-01-03,C014,9797.13,income,Service
2020-12-31,C015,721.78,income,Service
2020-12-21,C016,13239.53,income,Service
2020-12-02,C017,13683.61,income,Service
2021-01-09,C018,11171.72,income,Service
2021-01-13,C019,10348.01,income,Service
2020-12-09,C020,1016.01,income,Service
2020-12-21,C022,5728.41,income,UNKNOWN_ERROR
2020-12-13,C023,9550.81,income,Service
2021-01-09,C026,3795.73,income,Service
2021-01-06,C027,1040.03,income,Service
2020-12-07,C028,8933.17,income,Service
2020-12-25,C030,4505.75,income,Service
2020-12-25,C030,4505.75,income,Service
2020-12-23,C033,567.88,income,Partial
2020-12-27,,851.81,income,Partial
2021-01-15,C036,4127.5,income,Service
2021-01-04,C037,857.4,income,Service
2020-12-18,C039,10174.77,income,Service
2020-12-07,C040,1577.04,income,Partial
2020-12-11,C040,2365.56,income,Partial
2021-01-07,,2066.74,income,Service
2020-12-23,C042,2662.03,income,Service
2021-01-01,C044,9858.72,income,Service
2021-01-08,C046,8821.03,income,Service
2020-12-09,C047,2686.98,income,Partial
2020-12-13,C047,4030.47,income,Partial
2020-12-04,,1050.04,income,Service
2020-12-31,C050,3656.31,income,Service
2021-01-15,C051,4965.41,income,Service
2020-12-06,C055,15448.78,income,Service
2020-12-12,C056,5229.24,income,Partial
2020-12-16,C056,7843.86,income,Partial
2020-12-15,C060,6664.61,income,Service
2020-12-21,C064,3542.54,income,Service
2021-01-01,C080,9117.82,income,UNKNOWN_ERROR
2021-01-03,C081,13622.31,income,Service
2020-12-29,C083,2653.25,income,Service
2020-12-11,C088,3274.81,income,Partial
2020-12-15,C088,4912.21,income,Partial
2020-12-22,C090,4262.77,income,Service
2021-01-06,,1038.77,income,Partial
2021-01-10,C092,1558.15,income,Partial
2020-12-14,C096,637.71,income,Service
2020-12-29,C097,7370.1,income,Service
2021-01-01,SELF,1200.0,expense,UNKNOWN_ERROR
2021-01-04,,4250.0,expense,Operations
2021-01-19,C001,5154.65,income,Service
2021-02-08,C002,5143.24,income,Service
2021-02-15,C003,350.35,income,UNKNOWN_ERROR
2021-02-19,C003,525.52,income,Partial
2021-01-12,C004,10458.13,income,Service
2021-02-03,C005,4107.44,income,Partial
2021-02-07,C005,6161.16,income,Partial
2021-02-15,C006,8765.43,income,Service
2021-01-09,C007,5991.65,income,UNKNOWN_ERROR
2021-01-02,C008,6565.01,income,Service
2021-02-04,C009,4374.84,income,Partial
2021-02-08,C009,6562.26,income,Partial
2021-02-01,C010,3974.21,income,Service
2021-01-08,C016,10949.74,income,Service
2021-01-10,C019,6953.65,income,Service
2021-02-02,C022,4172.3,income,Service
2021-01-17,C023,8305.08,income,Service
2021-02-04,,2831.89,income,Service
2021-01-07,C025,15670.56,income,Service
2021-01-07,C029,5396.75,income,UNKNOWN_ERROR
2021-02-01,C031,9497.98,income,Service
2021-02-10,C033,1123.97,income,Partial
2021-02-14,,1685.96,income,Partial
2021-01-16,C035,2732.4,income,Service
2021-01-09,C038,5964.84,income,Service
2021-01-28,C040,5055.99,income,Service
2021-02-15,C041,3039.0,income,Service
2021-01-17,C044,7509.02,income,Service
2021-02-09,C045,7164.29,income,Service
2021-02-05,C046,5397.44,income,Partial
2021-02-09,C046,8096.17,income,Partial
2021-02-11,C048,6661.41,income,Service
2021-02-02,C049,1073.38,income,Service
2021-01-23,C050,6927.47,income,Service
2021-01-06,C053,16302.48,income,Service
2021-01-29,,3768.21,income,UNKNOWN_ERROR
2021-01-05,C066,2037.35,income,Partial
2021-01-09,C066,3056.03,income,Partial
2021-01-23,C068,3241.24,income,Service
2021-01-05,C069,1530.31,income,Service
2021-02-10,C074,5955.05,income,Service
2021-01-15,C077,9511.14,income,Service
2021-01-29,C079,4062.57,income,Service
2021-01-02,C084,14567.31,income,Service
2021-02-07,C090,17968.27,income,Service
2021-01-25,C092,6669.57,income,Service
2021-01-24,C095,5120.25,income,Partial
2021-01-28,C095,7680.37,income,Partial
2021-01-24,C096,1317.24,income,Service
2021-02-01,SELF,1200.0,expense,Rent
2021-02-06,SELF,2400.0,expense,Operations
2021-02-05,C001,5147.04,income,Service
2021-02-08,C002,2159.35,income,Partial
2021-02-12,C002,3239.03,income,Partial
2021-02-13,C003,330.22,income,UNKNOWN_ERROR
2021-02-17,C003,495.33,income,Partial
2021-03-07,,4065.49,income,Partial
2021-03-11,C004,6098.23,income,Partial
2021-02-19,C005,9994.19,income,Service
2021-02-25,C007,6037.85,income,Service
2021-02-27,C008,2631.55,income,Partial
2021-03-03,C008,3947.33,income,Partial
2021-03-17,,11128.87,income,Service
2021-02-28,C010,1663.21,income,Partial
2021-03-04,C010,2494.82,income,Partial
2021-02-20,C011,2687.26,income,Partial
2021-02-24,C011,4030.89,income,Partial
2021-02-17,C012,2738.03,income,Partial
2021-02-21,C012,4107.04,income,Partial
2021-02-13,C013,3854.38,income,Partial
2021-02-17,C013,5781.57,income,Partial
2021-02-20,C014,11525.7,income,Service
2021-02-11,C016,11599.75,income,Service
2021-03-03,,11256.61,income,Service
2021-03-04,C018,4725.1,income,Partial
2021-03-08,C018,7087.66,income,Partial
2021-02-16,C019,9980.44,income,Service
2021-02-23,C020,231.86,income,Partial
2021-02-27,C020,347.79,income,Partial
2021-02-18,C021,854.51,income,Partial
2021-02-22,C021,1281.76,income,Partial
2021-02-28,C023,10903.62,income,Service
2021-02-12,C024,2523.74,income,Service
2021-02-24,C025,14586.84,income,Service
2021-03-11,C028,1616.1,income,Partial
2021-03-15,C028,2424.15,income,Partial
2021-02-23,C029,2664.54,income,Partial
2021-02-27,,3996.8,income,Partial
2021-02-27,C030,4343.86,income,Service
2021-02-05,C031,9398.26,income,Service
2021-02-09,C033,2631.88,income,Service
2021-03-09,C036,5632.56,income,Service
2021-02-22,C039,9949.14,income,Service
2021-02-06,C042,693.02,income,UNKNOWN_ERROR
2021-02-10,C042,1039.53,income,Partial
2021-02-22,C043,1764.76,income,Service
2021-02-15,C044,10893.97,income,Service
2021-02-10,C046,13946.66,income,Service
2021-03-13,C049,739.29,income,Service
2021-03-07,C050,6460.98,income,Service
2021-02-06,C052,3996.57,income,Partial
2021-02-10,C052,5994.85,income,Partial
2021-02-28,C053,13376.54,income,Service
2021-03-14,C055,2404.44,income,Service
2021-03-13,C064,817.33,income,Service
2021-03-04,C071,1822.27,income,Service
2021-02-28,C073,2866.58,income,UNKNOWN_ERROR
2021-02-02,C074,4594.51,income,Service
2021-03-09,,7937.36,income,Service
2021-03-14,C078,16943.53,income,Service
2021-02-15,C085,1762.52,income,Service
2021-02-03,C087,10490.84,income,Service
2021-02-07,C090,10520.89,income,Service
2021-02-05,C092,3378.26,income,Partial
2021-02-09,C092,5067.39,income,Partial
2021-03-11,C093,162.74,income,Partial
2021-03-15,C093,244.11,income,Partial
2021-02-14,,9413.92,income,UNKNOWN_ERROR
2021-02-24,C096,1184.24,income,Service
2021-03-15,C098,6313.93,income,Service
2021-02-14,,12054.32,income,Service
2021-03-01,SELF,1200.0,expense,Rent
2021-03-14,SELF,2406.0,expense,UNKNOWN_ERROR
2021-03-11,C001,5265.83,income,Service
2021-03-14,C002,5137.53,income,Service
2021-04-07,C003,830.76,income,Service
2021-04-02,C004,9676.12,income,Service
2021-03-04,C005,9891.05,income,UNKNOWN_ERROR
2021-03-31,C006,8775.73,income,Service
2021-03-08,C007,5835.32,income,Service
2021-04-09,C008,6607.12,income,Service
2021-04-08,C009,10510.46,income,Service
2021-03-07,C010,4187.98,income,Service
2021-03-23,,3039.64,income,Partial
2021-03-27,C011,4559.46,income,UNKNOWN_ERROR
2021-03-19,C014,2916.47,income,Partial
2021-03-23,C014,4374.7,income,UNKNOWN_ERROR
2021-03-23,C016,12614.78,income,Service
2021-03-22,C017,5828.22,income,Partial
2021-03-26,C017,8742.33,income,Partial
2021-03-28,C018,2841.21,income,Partial
2021-04-01,C018,4261.82,income,UNKNOWN_ERROR
2021-03-16,C020,1010.27,income,Service
2021-03-27,C021,1419.75,income,Service
2021-03-21,C022,7865.05,income,Service
2021-03-25,C023,6673.23,income,Service
2021-03-08,C025,5588.6,income,Partial
2021-03-12,C025,8382.9,income,Partial
2021-03-13,C026,3827.42,income,Service
2021-04-08,C029,10337.47,income,Service
2021-04-09,C030,2978.56,income,Service
2021-03-10,C031,11775.32,income,UNKNOWN_ERROR
2021-03-19,C032,790.88,income,Partial
2021-03-23,C032,1186.32,income,Partial
2021-04-03,C033,2673.99,income,UNKNOWN_ERROR
2021-04-03,C033,2673.99,income,Service
2021-03-18,C037,1252.04,income,Service
2021-03-02,C038,6044.79,income,Service
2021-03-13,C041,2447.8,income,Service
2021-03-12,C042,2627.01,income,Service
2021-03-14,C043,1776.44,income,Service
2021-03-24,C044,3611.42,income,UNKNOWN_ERROR
2021-03-28,C044,5417.13,income,Partial
2021-04-13,C046,8960.72,income,Service
2021-03-31,C047,10373.18,income,Service
2021-03-20,,1074.57,income,UNKNOWN_ERROR
2021-03-20,C049,1074.57,income,Service
2021-04-01,C055,9530.62,income,Service
2021-03-04,C056,16072.88,income,Service
2021-03-17,C057,2079.51,income,Service
2021-04-11,C059,7149.18,income,Service
2021-03-24,C062,5481.49,income,Service
2021-03-25,C066,8827.99,income,Service
2021-03-09,C067,7641.45,income,UNKNOWN_ERROR
2021-03-26,C068,10444.0,income,Service
2021-04-06,C069,1889.98,income,Service
2021-04-14,C073,2784.2,income,Service
2021-03-15,C079,11709.12,income,Service
2021-04-13,C080,4010.2,income,Partial
2021-04-17,C080,6015.29,income,Partial
2021-03-27,C081,3922.36,income,Service
2021-03-14,C082,733.85,income,Service
2021-04-02,C084,9233.31,income,Service
2021-04-14,C087,4428.36,income,Partial
2021-04-18,C087,6642.54,income,Partial
2021-04-01,C088,7909.0,income,Service
2021-03-26,C090,8918.99,income,Service
2021-03-03,C093,294.08,income,Partial
2021-03-07,C093,441.12,income,Partial
2021-04-06,C095,5331.49,income,Service
2021-04-13,C096,484.34,income,Service
2021-04-01,SELF,1200.0,expense,UNKNOWN_ERROR
2021-04-12,SELF,4922.0,expense,Operations
2021-05-10,C001,1980.82,income,Partial
2021-05-14,C001,2971.23,income,UNKNOWN_ERROR
2021-05-15,C002,5428.1,income,Service
2021-04-24,C003,842.3,income,Service
2021-04-13,C004,10069.43,income,UNKNOWN_ERROR
2021-04-24,C005,10513.48,income,Service
2021-05-03,C006,8930.32,income,Service
2021-04-12,C007,2420.15,income,Partial
2021-04-16,C007,3630.22,income,Partial
2021-04-12,C007,6050.37,income,Service
2021-04-08,C008,6540.73,income,Service
2021-04-21,C009,10616.06,income,Service
2021-04-19,C010,4242.13,income,Service
2021-05-04,C011,6455.15,income,Service
2021-05-04,C011,6455.15,income,Service
2021-04-07,C014,11617.95,income,Service
2021-05-02,C018,3771.55,income,Partial
2021-05-06,C018,5657.33,income,UNKNOWN_ERROR
2021-04-02,C020,953.16,income,Service
2021-05-10,C022,3561.81,income,Partial
2021-05-14,C022,5342.72,income,Partial
2021-04-23,C023,11110.57,income,Service
2021-04-23,C023,11110.57,income,Service
2021-04-27,C025,14193.81,income,Service
2021-04-13,C026,4752.35,income,Service
2021-04-02,C027,1559.5,income,Service
2021-04-02,C028,6167.05,income,Service
2021-05-05,C029,3775.22,income,Partial
2021-05-09,C029,5662.83,income,UNKNOWN_ERROR
2021-05-14,C031,13947.82,income,Service
2021-04-30,C032,2254.3,income,Service
2021-05-10,C034,11073.94,income,Service
2021-04-15,C035,2820.27,income,Service
2021-04-17,C036,4266.69,income,Service
2021-05-07,C037,544.73,income,Partial
2021-05-11,C037,817.1,income,Partial
2021-04-18,C040,4441.11,income,Service
2021-05-10,C041,2307.18,income,Service
2021-05-02,C042,2140.89,income,Service
2021-04-03,C046,12721.29,income,Service
2021-04-03,C047,4262.74,income,Partial
2021-04-07,C047,6394.11,income,Partial
2021-04-20,C048,6007.18,income,Service
2021-05-13,,442.06,income,Partial
2021-05-17,C049,663.09,income,Partial
2021-05-13,C060,2951.65,income,Partial
2021-05-17,C060,4427.48,income,Partial
2021-04-26,C063,4902.62,income,Service
2021-04-22,C064,4542.59,income,Service
2021-05-08,C065,17432.93,income,Service
2021-04-12,C067,7557.39,income,Service
2021-04-28,C069,1231.29,income,Service
2021-05-09,C070,8923.97,income,UNKNOWN_ERROR
2021-04-15,C071,1713.98,income,UNKNOWN_ERROR
2021-04-19,C071,2570.97,income,Partial
2021-05-02,C072,7360.72,income,Service
2021-05-10,C074,12751.98,income,Service
2021-05-10,C077,1599.24,income,Partial
2021-05-14,C077,2398.86,income,Partial
2021-05-16,C079,6148.48,income,Partial
2021-05-20,C079,9222.72,income,Partial
2021-05-13,C085,2012.01,income,UNKNOWN_ERROR
2021-05-17,C085,3018.01,income,UNKNOWN_ERROR
2021-04-25,C087,5169.28,income,Partial
2021-04-29,C087,7753.92,income,Partial
2021-05-15,C088,5246.42,income,Service
2021-04-20,C093,194.21,income,Service
2021-05-01,C094,3718.22,income,Partial
2021-05-05,C094,5577.33,income,Partial
2021-05-09,C096,787.56,income,Service
2021-04-19,C097,9067.71,income,UNKNOWN_ERROR
2021-05-01,SELF,1200.0,expense,Rent
2021-05-07,SELF,1335.0,expense,Operations
2021-05-18,SELF,5591.0,expense,Contractor
2021-05-28,C001,5224.94,income,Service
2021-05-03,C002,5301.06,income,Service
2021-05-28,C003,821.81,income,Service
2021-05-06,C004,10283.48,income,Service
2021-05-23,C005,10561.83,income,Service
2021-05-13,C006,8350.3,income,UNKNOWN_ERROR
2021-05-05,C007,2255.84,income,Partial
2021-05-09,C007,3383.76,income,Partial
2021-05-04,C008,6361.17,income,Service
2021-05-14,C009,10694.42,income,Service
2021-05-18,C010,4159.72,income,Service
2021-05-13,C011,7264.86,income,Service
2021-06-10,C012,13154.55,income,Service
2021-05-21,C013,4243.59,income,Partial
2021-05-25,C013,6365.38,income,Partial
2021-06-05,C017,11772.81,income,Service
2021-05-23,C018,6841.18,income,Service
2021-05-28,C020,357.15,income,Partial
2021-06-01,C020,535.73,income,Partial
2021-05-29,C022,5765.37,income,Service
2021-05-27,C023,2205.55,income,Partial
2021-05-31,C023,3308.33,income,Partial
2021-05-24,C024,1362.15,income,Partial
2021-05-28,C024,2043.23,income,Partial
2021-05-14,C025,8847.29,income,Service
2021-06-13,C026,3410.82,income,Service
2021-05-12,C027,680.55,income,Partial
2021-05-16,C027,1020.82,income,Partial
2021-05-30,C028,6903.03,income,Service
2021-05-25,C031,13917.25,income,Service
2021-05-14,,10667.66,income,Service
2021-06-13,C035,3563.18,income,Service
2021-06-03,C036,7460.02,income,Service
2021-06-07,C038,10052.95,income,Service
2021-05-22,C040,4325.72,income,Service
2021-06-07,C041,3226.89,income,Service
2021-05-07,C042,1639.51,income,Service
2021-05-29,C044,8938.79,income,Service
2021-05-12,C049,1040.5,income,Service
2021-06-05,C050,4074.24,income,Service
2021-05-11,C052,8079.81,income,Service
2021-05-15,C056,13096.43,income,Service
2021-05-09,C059,11206.83,income,Service
2021-05-06,C061,1453.19,income,Partial
2021-05-10,C061,2179.79,income,Partial
2021-06-01,C063,10879.61,income,Service
2021-05-05,C071,1839.34,income,Service
2021-06-14,C072,2051.67,income,Service
2021-05-24,C074,10461.79,income,Service
2021-05-07,C079,1483.35,income,UNKNOWN_ERROR
2021-05-11,,2225.03,income,UNKNOWN_ERROR
2021-05-22,C082,1067.91,income,Service
2021-06-03,C086,2754.94,income,Service
2021-06-09,C089,8129.38,income,Service
2021-06-07,C090,4460.17,income,Service
2021-05-29,,545.8,income,Service
2021-06-09,C094,1861.61,income,Service
2021-06-09,,9788.61,income,Service
2021-06-01,SELF,1200.0,expense,Rent
2021-06-11,SELF,3686.0,expense,Operations
2021-06-25,SELF,11793.0,expense,
2021-07-01,C001,2046.79,income,Partial
2021-07-05,C001,3070.18,income,Partial
2021-07-04,C002,5354.41,income,Service
2021-07-08,C003,848.19,income,Service
2021-07-02,C004,9892.07,income,Service
2021-07-05,C005,10714.79,income,Service
2021-07-05,C005,10714.79,income,Service
2021-07-09,C006,8817.32,income,Service
2021-07-05,C007,6040.94,income,Service
2021-06-20,C008,6711.05,income,Service
2021-07-10,C009,10628.57,income,Service
2021-06-26,C010,3989.49,income,Service
2021-07-09,C011,5596.59,income,Service
2021-06-08,C012,5768.71,income,Partial
2021-06-12,C012,8653.06,income,Partial
2021-06-20,C013,12497.49,income,UNKNOWN_ERROR
2021-06-20,C014,6345.06,income,Service
2021-07-14,C015,873.1,income,Service
2021-06-19,C016,6794.67,income,Service
2021-06-21,C017,11010.46,income,Service
2021-06-29,C019,7526.57,income,Service
2021-06-26,C021,768.15,income,Partial
2021-06-30,C021,1152.22,income,Partial
2021-06-04,C023,8088.51,income,Service
2021-06-16,C025,8749.79,income,Service
2021-07-16,C026,1033.87,income,Partial
2021-07-20,C026,1550.81,income,Partial
2021-06-26,C027,1697.1,income,Service
2021-06-22,C028,8842.59,income,UNKNOWN_ERROR
2021-06-24,C030,2795.72,income,Service
2021-06-15,C031,9688.87,income,Service
2021-06-12,C034,3212.72,income,Partial
2021-06-16,C034,4819.07,income,Partial
2021-07-06,C035,3140.57,income,Service
2021-06-28,C036,7000.02,income,UNKNOWN_ERROR
2021-06-23,C037,1357.04,income,Service
2021-06-13,C038,6732.51,income,Service
2021-06-25,C039,12893.94,income,Service
2021-07-04,C040,4984.86,income,UNKNOWN_ERROR
2021-06-08,C041,1349.35,income,Partial
2021-06-12,C041,2024.02,income,Partial
2021-06-10,C042,1009.51,income,Partial
2021-06-14,C042,1514.26,income,Partial
2021-07-04,C043,1829.03,income,Service
2021-07-09,C044,4300.21,income,Partial
2021-07-13,C044,6450.31,income,Partial
2021-06-12,C047,5034.33,income,Service
2021-06-28,C053,2910.89,income,Partial
2021-07-02,C053,4366.34,income,Partial
2021-06-22,C055,10642.32,income,Service
2021-06-07,C056,6754.73,income,Service
2021-06-10,C058,2867.88,income,Service
2021-06-07,C059,2990.06,income,Partial
2021-06-11,C059,4485.08,income,Partial
2021-06-26,,5103.99,income,Service
2021-06-15,C061,7376.46,income,Service
2021-07-04,C062,7559.4,income,Service
2021-06-25,C067,7886.37,income,Partial
2021-06-29,,11829.55,income,Partial
2021-07-11,C068,8712.53,income,Service
2021-06-25,C069,410.32,income,Partial
2021-06-29,C069,615.48,income,Partial
2021-06-16,C071,5419.37,income,Service
2021-07-15,C072,1225.41,income,Partial
2021-07-19,C072,1838.11,income,Partial
2021-06-22,C075,15447.58,income,Service
2021-06-11,,2175.7,income,Service
2021-06-22,C080,3003.66,income,Service
2021-07-09,C083,1241.62,income,UNKNOWN_ERROR
2021-07-13,C083,1862.43,income,Partial
2021-06-25,C084,15679.48,income,Service
2021-06-30,C098,1639.84,income,Partial
2021-07-04,C098,2459.76,income,Partial
2021-06-18,C099,12832.03,income,Service
2021-07-01,SELF,1200.0,expense,Rent
2021-07-13,SELF,1134.0,expense,Operations
2021-08-02,C001,1966.71,income,Partial
2021-08-06,,2950.06,income,Partial
2021-07-02,C002,2169.01,income,Partial
2021-07-06,,3253.51,income,Partial
2021-07-03,C003,862.4,income,Service
2021-08-12,C004,9922.11,income,Service
2021-07-04,C005,4047.06,income,Partial
2021-07-08,C005,6070.59,income,Partial
2021-08-04,C006,8711.98,income,Service
2021-08-06,C007,5521.95,income,Service
2021-07-10,C008,6657.44,income,Service
2021-08-04,C009,4303.43,income,Partial
2021-08-08,C009,6455.14,income,Partial
2021-07-07,C010,4149.02,income,Service
2021-07-28,C012,10142.81,income,Service
2021-08-13,C013,4561.34,income,Partial
2021-08-17,C013,6842.02,income,Partial
2021-08-04,C016,13925.86,income,Service
2021-07-22,C018,8443.15,income,Service
2021-08-15,C019,3543.02,income,Partial
2021-08-19,C019,5314.53,income,Partial
2021-08-14,C020,336.26,income,Partial
2021-08-18,C020,504.39,income,Partial
2021-08-14,C021,2137.07,income,Service
2021-08-13,C022,5849.78,income,Service
2021-08-13,C022,5849.78,income,Service
2021-07-26,C024,3820.04,income,Service
2021-07-20,C025,15270.29,income,Service
2021-07-22,C026,3108.98,income,Service
2021-07-24,C031,8325.36,income,Service
2021-08-15,C033,2817.07,income,Service
2021-08-11,C035,2322.64,income,Service
2021-08-09,C036,4099.97,income,Service
2021-08-13,C037,1413.62,income,Service
2021-07-26,C039,10038.12,income,Service
2021-07-26,C040,3647.14,income,UNKNOWN_ERROR
2021-07-19,C041,874.16,income,UNKNOWN_ERROR
2021-07-23,C041,1311.24,income,Partial
2021-07-29,C042,2549.56,income,Service
2021-07-22,C043,1230.68,income,Service
2021-08-10,C044,10451.09,income,Service
2021-07-06,C045,7461.68,income,Service
2021-08-10,C047,11571.32,income,Service
2021-08-13,C048,6686.37,income,Service
2021-07-13,C049,452.22,income,Partial
2021-07-17,C049,678.32,income,Partial
2021-07-21,C053,12889.61,income,Service
2021-07-04,C063,4874.03,income,Partial
2021-07-08,C063,7311.04,income,Partial
2021-07-12,C066,6061.3,income,Service
2021-07-15,C068,2681.01,income,Partial
2021-07-19,C068,4021.51,income,Partial
2021-07-15,C070,6506.68,income,Service
2021-07-02,C072,7030.96,income,Service
2021-07-21,C078,15898.28,income,Service
2021-07-13,,13402.48,income,Service
2021-07-08,C083,5403.17,income,Service
2021-07-05,C084,15419.48,income,Service
2021-07-26,,3141.24,income,Partial
2021-07-30,C085,4711.85,income,Partial
2021-07-12,C089,6914.11,income,Service
2021-07-09,C090,14510.82,income,Service
2021-07-15,C093,270.37,income,UNKNOWN_ERROR
2021-07-19,C093,405.56,income,UNKNOWN_ERROR
2021-08-11,C100,2056.3,income,Service
2021-08-01,SELF,1200.0,expense,Rent
2021-08-09,SELF,1363.0,expense,Operations
2021-09-04,C001,5105.82,income,Service
2021-09-02,C002,5396.52,income,Service
2021-08-21,C003,343.2,income,Partial
2021-08-25,C003,514.79,income,UNKNOWN_ERROR
2021-09-03,C004,3823.19,income,UNKNOWN_ERROR
2021-09-07,C004,5734.78,income,Partial
2021-08-09,C005,10501.52,income,UNKNOWN_ERROR
2021-08-05,C006,9137.93,income,Service
2021-09-02,,2631.22,income,UNKNOWN_ERROR
2021-09-06,C008,3946.83,income,Partial
2021-08-28,C009,10808.71,income,Service
2021-09-13,C010,1580.92,income,Partial
2021-09-17,C010,2371.37,income,Partial
2021-08-30,C011,7086.86,income,Service
2021-08-15,C012,9467.31,income,Service
2021-08-29,C015,316.35,income,Partial
2021-09-02,C015,474.52,income,Partial
2021-08-15,C016,10715.17,income,Service
2021-08-28,C017,9670.31,income,Service
2021-08-02,C020,1179.47,income,Service
2021-08-06,C022,3530.47,income,Partial
2021-08-10,C022,5295.7,income,Partial
2021-08-18,C023,10096.44,income,Service
2021-08-20,C025,8369.77,income,Service
2021-09-07,C026,3982.81,income,UNKNOWN_ERROR
2021-09-12,C029,10166.01,income,Service
2021-09-15,C030,4868.18,income,Service
2021-08-25,C032,2092.22,income,Service
2021-09-10,C039,14011.36,income,Service
2021-08-20,C040,2848.27,income,Service
2021-08-09,C042,2977.69,income,Service
2021-08-26,C044,6456.08,income,Service
2021-08-16,C046,10940.74,income,Service
2021-09-15,C049,386.63,income,Partial
2021-09-19,C049,579.94,income,Partial
2021-08-22,C050,2504.91,income,Partial
2021-08-26,C050,3757.37,income,Partial
2021-08-22,C050,6262.28,income,Service
2021-08-19,C051,10794.12,income,UNKNOWN_ERROR
2021-09-02,C053,20052.08,income,Service
2021-09-14,C056,12935.66,income,UNKNOWN_ERROR
2021-08-07,C064,320.06,income,Partial
2021-08-11,C064,480.08,income,Partial
2021-09-15,C077,10588.91,income,Service
2021-09-01,C078,16113.22,income,UNKNOWN_ERROR
2021-08-28,C079,8152.14,income,Service
2021-08-15,,3015.34,income,UNKNOWN_ERROR
2021-09-02,C083,3697.11,income,Service
2021-08-25,C095,1819.61,income,Service
2021-08-22,C097,3645.01,income,Partial
2021-08-26,C097,5467.52,income,Partial
2021-09-01,SELF,1200.0,expense,UNKNOWN_ERROR
2021-09-15,SELF,4276.0,expense,Operations
2021-09-20,SELF,2313.0,expense,Taxes
2021-09-22,,5126.63,income,Service
2021-09-06,C002,2187.01,income,Partial
2021-09-10,C002,3280.51,income,Partial
2021-09-11,C003,813.65,income,UNKNOWN_ERROR
2021-09-17,C004,10494.24,income,Service
2021-09-28,C005,9836.48,income,Service
2021-10-12,C006,8589.58,income,UNKNOWN_ERROR
2021-09-28,C007,5541.08,income,UNKNOWN_ERROR
2021-10-02,C008,2685.89,income,Partial
2021-10-06,C008,4028.84,income,Partial
2021-09-25,C009,10939.59,income,Service
2021-10-11,C010,4258.61,income,Service
2021-10-09,C011,6789.77,income,UNKNOWN_ERROR
2021-09-23,C012,15476.64,income,Service
2021-09-07,C014,9546.55,income,UNKNOWN_ERROR
2021-10-15,C015,892.7,income,Service
2021-10-11,C016,9082.56,income,Service
2021-10-15,,9573.23,income,Service
2021-09-29,C018,8887.83,income,Service
2021-10-16,C019,10445.25,income,Service
2021-09-17,C021,1806.0,income,Service
2021-09-20,C022,4594.29,income,Service
2021-09-06,C023,6097.73,income,UNKNOWN_ERROR
2021-10-05,C024,3742.93,income,Service
2021-09-14,C025,11280.72,income,Service
2021-10-04,C029,2707.08,income,Partial
2021-10-08,C029,4060.62,income,Partial
2021-10-05,C030,3622.4,income,UNKNOWN_ERROR
2021-09-21,C032,755.1,income,Partial
2021-09-25,C032,1132.65,income,Partial
2021-09-02,C033,2662.31,income,Service
2021-10-15,C034,2469.73,income,Partial
2021-10-19,C034,3704.59,income,Partial
2021-09-11,C036,4047.47,income,Service
2021-09-27,C037,1356.69,income,Service
2021-09-19,C038,3842.27,income,Partial
2021-09-23,C038,5763.41,income,Partial
2021-09-19,C038,9605.68,income,Service
2021-10-16,C040,2975.77,income,UNKNOWN_ERROR
2021-09-05,C041,2117.14,income,Service
2021-10-14,C042,812.37,income,Partial
2021-10-18,C042,1218.56,income,Partial
2021-10-10,C044,7138.43,income,Service
2021-09-13,C047,7705.06,income,Service
2021-09-11,C050,2662.26,income,Partial
2021-09-15,C050,3993.4,income,Partial
2021-10-12,C051,20888.74,income,Service
2021-09-19,C054,155.26,income,Service
2021-09-16,C055,3208.16,income,Partial
2021-09-20,C055,4812.24,income,Partial
2021-09-07,C060,5524.06,income,Service
2021-09-24,,2204.89,income,Partial
2021-09-28,C061,3307.33,income,UNKNOWN_ERROR
2021-10-09,C063,5622.53,income,Service
2021-09-28,C066,3803.67,income,Service
2021-09-08,C074,3888.68,income,Service
2021-09-29,C076,1274.98,income,Partial
2021-10-03,C076,1912.46,income,Partial
2021-09-21,C078,7131.15,income,Service
2021-09-15,C088,6917.29,income,Service
2021-10-11,C089,2620.13,income,Partial
2021-10-15,C089,3930.19,income,Partial
2021-10-15,C091,1252.95,income,Service
