invoice_id,client_id,due_date,paid_date,amount
INV00519,C024,2020-10-31,2020-11-10,3835.33
INV00520,C026,2020-09-22,2020-10-06,4739.18
INV00521,C031,2020-10-15,2020-10-26,14191.23
INV00522,C032,2020-10-10,2020-10-30,2410.38
INV00523,C033,2020-09-22,2020-10-05,2038.19
INV00524,C034,2020-08-30,2020-10-11,6088.59
INV00525,C035,2020-10-09,2020-11-07,1434.49
INV00526,C036,2020-10-15,2020-11-10,5734.26
INV00527,C038,2020-10-12,2020-11-08,10630.26
INV00528,C040,2020-10-13,2020-11-07,5055.52
INV00529,C041,2020-10-11,2020-11-03,2425.94
INV00530,C042,2020-10-01,2020-11-07,2092.59
INV00531,C045,2020-10-15,2020-10-25,10848.1
INV00532,C046,2020-10-03,2020-10-21,7098.08
INV00533,C047,2020-10-19,2020-11-09,8485.4
INV00534,C049,2020-10-18,2020-10-27,611.24
INV00535,C052,2020-08-26,2020-10-10,15826.54
INV00536,C059,2020-08-27,2020-10-03,2243.03
INV00537,C059,2020-09-30,2020-10-07,3364.55
INV00538,C065,2020-10-06,2020-10-27,9313.07
INV00539,C076,2020-09-29,2020-10-31,5478.69
INV00540,C081,2020-10-13,2020-11-05,10770.92
INV00541,C082,2020-10-04,2020-11-01,657.85
INV00542,C084,2020-10-12,2020-10-20,13011.31
INV00543,C090,2020-09-05,2020-10-19,7325.3
INV00544,C094,2020-09-13,2020-10-25,1512.13
INV00545,C094,2020-10-18,2020-10-29,2268.19
INV00546,C099,2020-09-01,2020-10-16,3562.12
INV00547,C001,2020-10-18,2020-11-26,5283.84
INV00548,C002,2020-10-14,2020-11-04,5150.12
INV00549,C003,2020-10-19,2020-11-05,882.94
INV00550,C004,2020-10-28,2020-11-07,10152.85
INV00551,C005,2020-11-18,2020-12-12,10154.06
INV00552,C006,2020-11-03,2020-11-17,8779.06
INV00553,C007,2020-10-07,2020-11-02,5809.8
INV00554,C008,2020-09-25,2020-11-07,2744.03
INV00555,C008,2020-10-16,2020-11-11,4116.04
INV00556,C009,2020-10-27,2020-11-05,11192.82
INV00557,C010,2020-10-21,2020-11-07,4147.03
INV00558,C011,2020-10-17,2020-11-16,7109.43
INV00559,C012,2020-11-10,2020-11-25,12835.58
INV00560,C014,2020-10-20,2020-11-12,2718.2
INV00561,C014,2020-10-03,2020-11-16,4077.29
INV00562,C015,2020-12-01,2020-12-08,248.2
INV00563,C015,2020-11-21,2020-12-12,372.31
INV00564,C016,2020-11-09,2020-12-08,13525.84
INV00565,C019,2020-11-09,2020-11-24,8047.96
INV00566,C022,2020-11-11,2020-11-23,7518.73
INV00567,C023,2020-11-25,2020-12-12,5212.53
INV00568,C024,2020-11-17,2020-11-28,2133.0
INV00569,C025,2020-11-06,2020-12-05,4221.21
INV00570,C025,2020-10-31,2020-12-09,6331.82
INV00571,C028,2020-11-02,2020-11-10,5460.47
INV00572,C030,2020-11-10,2020-11-25,5066.24
INV00573,C031,2020-11-06,2020-12-05,11131.62
INV00574,C033,2020-11-13,2020-12-04,1611.26
INV00575,C034,2020-11-06,2020-11-29,5745.23
INV00576,C035,2020-10-28,2020-11-09,881.87
INV00577,C035,2020-11-06,2020-11-13,1322.8
INV00578,C036,2020-11-11,2020-11-28,1632.26
INV00579,C036,2020-11-02,2020-12-02,2448.39
INV00580,C038,2020-10-04,2020-11-09,5563.23
INV00581,C039,2020-09-30,2020-11-08,13441.07
INV00582,C042,2020-09-28,2020-11-04,2572.18
INV00583,C044,2020-10-10,2020-11-08,4211.94
INV00584,C046,2020-09-19,2020-11-03,9039.57
INV00585,C047,2020-11-28,2020-12-09,10620.27
INV00586,C048,2020-10-20,2020-11-22,3404.26
INV00587,C050,2020-10-19,2020-11-22,2530.47
INV00588,C050,2020-11-11,2020-11-26,3795.7
INV00589,C054,2020-11-13,2020-11-20,581.56
INV00590,C061,2020-10-22,2020-11-09,2564.87
INV00591,C064,2020-11-16,2020-12-03,3805.86
INV00592,C065,2020-10-26,2020-11-28,6691.72
INV00593,C067,2020-10-25,2020-11-30,7426.25
INV00594,C067,2020-11-18,2020-12-04,11139.37
INV00595,C069,2020-10-12,2020-11-02,1586.48
INV00596,C069,2020-09-28,2020-11-02,1586.48
INV00597,C072,2020-10-19,2020-11-10,3233.28
INV00598,C074,2020-09-24,2020-11-03,12820.27
INV00599,C075,2020-12-05,2020-12-13,8286.62
INV00600,C078,2020-10-19,2020-11-24,19146.74
INV00601,C080,2020-10-24,2020-11-12,2007.82
INV00602,C080,2020-10-27,2020-11-16,3011.72
INV00603,C085,2020-10-11,2020-11-10,1371.33
INV00604,C085,2020-10-28,2020-11-14,2056.99
INV00605,C090,2020-11-07,2020-12-06,13149.2
INV00606,C093,2020-10-07,2020-11-20,899.04
INV00607,C094,2020-09-30,2020-11-10,1821.36
INV00608,C095,2020-09-30,2020-11-07,7746.86
INV00609,C096,2020-10-24,2020-11-19,1248.73
INV00610,C001,2020-11-28,2021-01-09,1979.89
INV00611,C001,2020-12-17,2021-01-13,2969.84
INV00612,C002,2020-12-02,2020-12-11,2149.29
INV00613,C002,2020-11-13,2020-12-15,3223.94
INV00614,C003,2020-12-24,2021-01-12,336.61
INV00615,C004,2020-10-26,2020-12-02,4031.65
INV00616,C004,2020-11-20,2020-12-06,6047.48
INV00617,C005,2020-11-18,2020-12-30,4146.51
INV00618,C005,2020-11-30,2021-01-03,6219.77
INV00619,C006,2020-11-28,2021-01-02,8987.94
INV00620,C007,2020-10-27,2020-12-05,5562.64
INV00621,C008,2020-11-19,2020-12-03,6868.78
INV00622,C009,2020-12-22,2021-01-14,11182.6
INV00623,C010,2020-11-26,2021-01-01,1689.96
INV00624,C011,2020-10-28,2020-12-12,3019.4
INV00625,C011,2020-11-12,2020-12-16,4529.09
INV00626,C013,2021-01-01,2021-01-13,13416.91
INV00627,C014,2020-12-13,2021-01-03,9797.13
INV00628,C015,2020-12-11,2020-12-31,721.78
INV00629,C016,2020-11-21,2020-12-21,13239.53
INV00630,C017,2020-11-05,2020-12-02,13683.61
INV00631,C018,2020-12-27,2021-01-09,11171.72
INV00632,C019,2020-12-28,2021-01-13,10348.01
INV00633,C020,2020-11-12,2020-12-09,1016.01
INV00634,C022,2020-11-27,2020-12-21,5728.41
INV00635,C023,2020-10-31,2020-12-13,9550.81
INV00636,C026,2020-12-04,2021-01-09,3795.73
INV00637,C027,2020-11-23,2021-01-06,1040.03
INV00638,C028,2020-11-29,2020-12-07,8933.17
INV00639,C030,2020-12-12,2020-12-25,4505.75
INV00640,C030,2020-11-10,2020-12-25,4505.75
INV00641,C033,2020-11-25,2020-12-23,567.88
INV00642,C036,2021-01-06,2021-01-15,4127.5
INV00643,C037,2020-12-10,2021-01-04,857.4
INV00644,C039,2020-11-03,2020-12-18,10174.77
INV00645,C040,2020-10-24,2020-12-07,1577.04
INV00646,C040,2020-10-30,2020-12-11,2365.56
INV00647,C042,2020-12-09,2020-12-23,2662.03
INV00648,C044,2020-11-29,2021-01-01,9858.72
INV00649,C046,2020-12-16,2021-01-08,8821.03
INV00650,C047,2020-11-08,2020-12-09,2686.98
INV00651,C047,2020-11-11,2020-12-13,4030.47
INV00652,C050,2020-11-16,2020-12-31,3656.31
INV00653,C051,2020-12-17,2021-01-15,4965.41
INV00654,C055,2020-11-24,2020-12-06,15448.78
INV00655,C056,2020-11-11,2020-12-12,5229.24
INV00656,C056,2020-12-05,2020-12-16,7843.86
INV00657,C060,2020-11-03,2020-12-15,6664.61
INV00658,C064,2020-11-23,2020-12-21,3542.54
INV00659,C080,2020-12-12,2021-01-01,9117.82
INV00660,C081,2020-11-19,2021-01-03,13622.31
INV00661,C083,2020-12-18,2020-12-29,2653.25
INV00662,C088,2020-11-30,2020-12-11,3274.81
INV00663,C088,2020-11-02,2020-12-15,4912.21
INV00664,C090,2020-12-06,2020-12-22,4262.77
INV00665,C092,2021-01-01,2021-01-10,1558.15
INV00666,C096,2020-11-22,2020-12-14,637.71
INV00667,C097,2020-12-15,2020-12-29,7370.1
INV00668,C001,2020-12-05,2021-01-19,5154.65
INV00669,C002,2021-01-15,2021-02-08,5143.24
INV00670,C003,2021-01-04,2021-02-15,350.35
INV00671,C003,2021-01-25,2021-02-19,525.52
INV00672,C004,2020-12-12,2021-01-12,10458.13
INV00673,C005,2020-12-26,2021-02-03,4107.44
INV00674,C005,2021-01-06,2021-02-07,6161.16
INV00675,C006,2021-01-28,2021-02-15,8765.43
INV00676,C007,2020-12-05,2021-01-09,5991.65
INV00677,C008,2020-12-02,2021-01-02,6565.01
INV00678,C009,2021-01-13,2021-02-04,4374.84
INV00679,C009,2021-01-20,2021-02-08,6562.26
INV00680,C010,2021-01-06,2021-02-01,3974.21
INV00681,C016,2020-12-11,2021-01-08,10949.74
INV00682,C019,2020-12-31,2021-01-10,6953.65
INV00683,C022,2021-01-16,2021-02-02,4172.3
INV00684,C023,2020-12-30,2021-01-17,8305.08
INV00685,C025,2020-12-18,2021-01-07,15670.56
INV00686,C029,2020-11-29,2021-01-07,5396.75
INV00687,C031,2021-01-20,2021-02-01,9497.98
INV00688,C033,2020-12-27,2021-02-10,1123.97
INV00689,C035,2020-12-26,2021-01-16,2732.4
INV00690,C038,2020-12-28,2021-01-09,5964.84
INV00691,C040,2021-01-08,2021-01-28,5055.99
INV00692,C041,2021-01-21,2021-02-15,3039.0
INV00693,C044,2020-12-28,2021-01-17,7509.02
INV00694,C045,2021-01-14,2021-02-09,7164.29
INV00695,C046,2021-01-01,2021-02-05,5397.44
INV00696,C046,2020-12-31,2021-02-09,8096.17
INV00697,C048,2021-02-02,2021-02-11,6661.41
INV00698,C049,2021-01-11,2021-02-02,1073.38
INV00699,C050,2020-12-22,2021-01-23,6927.47
INV00700,C053,2020-12-08,2021-01-06,16302.48
INV00701,C066,2020-11-26,2021-01-05,2037.35
INV00702,C066,2020-12-04,2021-01-09,3056.03
INV00703,C068,2021-01-15,2021-01-23,3241.24
INV00704,C069,2020-12-22,2021-01-05,1530.31
INV00705,C074,2020-12-31,2021-02-10,5955.05
INV00706,C077,2020-12-30,2021-01-15,9511.14
INV00707,C079,2021-01-10,2021-01-29,4062.57
INV00708,C084,2020-11-30,2021-01-02,14567.31
INV00709,C090,2020-12-26,2021-02-07,17968.27
INV00710,C092,2020-12-17,2021-01-25,6669.57
INV00711,C095,2021-01-16,2021-01-24,5120.25
INV00712,C095,2021-01-19,2021-01-28,7680.37
INV00713,C096,2021-01-11,2021-01-24,1317.24
INV00714,C001,2021-01-18,2021-02-05,5147.04
INV00715,C002,2021-01-29,2021-02-08,2159.35
INV00716,C002,2021-01-25,2021-02-12,3239.03
INV00717,C003,2021-01-10,2021-02-13,330.22
INV00718,C003,2021-01-15,2021-02-17,495.33
INV00719,C004,2021-02-03,2021-03-11,6098.23
INV00720,C005,2021-01-28,2021-02-19,9994.19
INV00721,C007,2021-01-19,2021-02-25,6037.85
INV00722,C008,2021-02-10,2021-02-27,2631.55
INV00723,C008,2021-02-12,2021-03-03,3947.33
INV00724,C010,2021-01-30,2021-02-28,1663.21
INV00725,C010,2021-02-13,2021-03-04,2494.82
INV00726,C011,2021-02-11,2021-02-20,2687.26
INV00727,C011,2021-02-14,2021-02-24,4030.89
INV00728,C012,2021-01-09,2021-02-17,2738.03
INV00729,C012,2021-01-12,2021-02-21,4107.04
INV00730,C013,2021-01-02,2021-02-13,3854.38
INV00731,C013,2021-01-20,2021-02-17,5781.57
INV00732,C014,2021-01-06,2021-02-20,11525.7
INV00733,C016,2021-01-05,2021-02-11,11599.75
INV00734,C018,2021-01-29,2021-03-04,4725.1
INV00735,C018,2021-02-17,2021-03-08,7087.66
INV00736,C019,2021-01-18,2021-02-16,9980.44
INV00737,C020,2021-02-07,2021-02-23,231.86
INV00738,C020,2021-01-17,2021-02-27,347.79
INV00739,C021,2021-01-09,2021-02-18,854.51
INV00740,C021,2021-02-11,2021-02-22,1281.76
INV00741,C023,2021-01-26,2021-02-28,10903.62
INV00742,C024,2021-01-24,2021-02-12,2523.74
INV00743,C025,2021-01-13,2021-02-24,14586.84
INV00744,C028,2021-02-28,2021-03-11,1616.1
INV00745,C028,2021-02-09,2021-03-15,2424.15
INV00746,C029,2021-02-09,2021-02-23,2664.54
INV00747,C030,2021-01-26,2021-02-27,4343.86
INV00748,C031,2020-12-28,2021-02-05,9398.26
INV00749,C033,2021-01-03,2021-02-09,2631.88
INV00750,C036,2021-02-08,2021-03-09,5632.56
INV00751,C039,2021-01-26,2021-02-22,9949.14
INV00752,C042,2021-01-16,2021-02-06,693.02
INV00753,C042,2021-01-03,2021-02-10,1039.53
INV00754,C043,2021-01-17,2021-02-22,1764.76
INV00755,C044,2021-01-17,2021-02-15,10893.97
INV00756,C046,2021-02-01,2021-02-10,13946.66
INV00757,C049,2021-02-01,2021-03-13,739.29
INV00758,C050,2021-01-24,2021-03-07,6460.98
INV00759,C052,2021-01-28,2021-02-06,3996.57
INV00760,C052,2021-01-03,2021-02-10,5994.85
INV00761,C053,2021-01-18,2021-02-28,13376.54
INV00762,C055,2021-02-05,2021-03-14,2404.44
INV00763,C064,2021-02-18,2021-03-13,817.33
INV00764,C071,2021-01-27,2021-03-04,1822.27
INV00765,C073,2021-02-03,2021-02-28,2866.58
INV00766,C074,2021-01-07,2021-02-02,4594.51
INV00767,C078,2021-03-04,2021-03-14,16943.53
INV00768,C085,2021-01-23,2021-02-15,1762.52
INV00769,C087,2020-12-31,2021-02-03,10490.84
INV00770,C090,2021-01-04,2021-02-07,10520.89
INV00771,C092,2020-12-28,2021-02-05,3378.26
INV00772,C092,2021-01-14,2021-02-09,5067.39
INV00773,C093,2021-02-08,2021-03-11,162.74
INV00774,C093,2021-02-13,2021-03-15,244.11
INV00775,C096,2021-01-25,2021-02-24,1184.24
INV00776,C098,2021-02-04,2021-03-15,6313.93
INV00777,C001,2021-01-27,2021-03-11,5265.83
INV00778,C002,2021-01-28,2021-03-14,5137.53
INV00779,C003,2021-03-26,2021-04-07,830.76
INV00780,C004,2021-02-21,2021-04-02,9676.12
INV00781,C005,2021-02-08,2021-03-04,9891.05
INV00782,C006,2021-02-18,2021-03-31,8775.73
INV00783,C007,2021-02-09,2021-03-08,5835.32
INV00784,C008,2021-03-10,2021-04-09,6607.12
INV00785,C009,2021-03-29,2021-04-08,10510.46
INV00786,C010,2021-02-16,2021-03-07,4187.98
INV00787,C011,2021-03-03,2021-03-27,4559.46
INV00788,C014,2021-02-10,2021-03-19,2916.47
INV00789,C014,2021-02-27,2021-03-23,4374.7
INV00790,C016,2021-03-05,2021-03-23,12614.78
INV00791,C017,2021-03-04,2021-03-22,5828.22
INV00792,C017,2021-02-25,2021-03-26,8742.33
INV00793,C018,2021-02-21,2021-03-28,2841.21
INV00794,C018,2021-03-03,2021-04-01,4261.82
INV00795,C020,2021-02-20,2021-03-16,1010.27
INV00796,C021,2021-03-12,2021-03-27,1419.75
INV00797,C022,2021-03-05,2021-03-21,7865.05
INV00798,C023,2021-02-11,2021-03-25,6673.23
INV00799,C025,2021-02-14,2021-03-08,5588.6
INV00800,C025,2021-02-26,2021-03-12,8382.9
INV00801,C026,2021-02-09,2021-03-13,3827.42
INV00802,C029,2021-02-24,2021-04-08,10337.47
INV00803,C030,2021-03-31,2021-04-09,2978.56
INV00804,C031,2021-02-27,2021-03-10,11775.32
INV00805,C032,2021-02-14,2021-03-19,790.88
INV00806,C032,2021-02-12,2021-03-23,1186.32
INV00807,C033,2021-03-09,2021-04-03,2673.99
INV00808,C033,2021-02-27,2021-04-03,2673.99
INV00809,C037,2021-03-08,2021-03-18,1252.04
INV00810,C038,2021-02-20,2021-03-02,6044.79
INV00811,C041,2021-02-19,2021-03-13,2447.8
INV00812,C042,2021-02-17,2021-03-12,2627.01
INV00813,C043,2021-01-31,2021-03-14,1776.44
INV00814,C044,2021-02-22,2021-03-24,3611.42
INV00815,C044,2021-03-18,2021-03-28,5417.13
INV00816,C046,2021-04-03,2021-04-13,8960.72
INV00817,C047,2021-03-21,2021-03-31,10373.18
INV00818,C049,2021-02-27,2021-03-20,1074.57
INV00819,C055,2021-02-22,2021-04-01,9530.62
INV00820,C056,2021-01-28,2021-03-04,16072.88
INV00821,C057,2021-03-06,2021-03-17,2079.51
INV00822,C059,2021-03-31,2021-04-11,7149.18
INV00823,C062,2021-03-02,2021-03-24,5481.49
INV00824,C066,2021-03-08,2021-03-25,8827.99
INV00825,C067,2021-02-25,2021-03-09,7641.45
INV00826,C068,2021-03-10,2021-03-26,10444.0
INV00827,C069,2021-03-15,2021-04-06,1889.98
INV00828,C073,2021-03-08,2021-04-14,2784.2
INV00829,C079,2021-02-15,2021-03-15,11709.12
INV00830,C080,2021-04-03,2021-04-13,4010.2
INV00831,C080,2021-04-06,2021-04-17,6015.29
INV00832,C081,2021-03-17,2021-03-27,3922.36
INV00833,C082,2021-02-27,2021-03-14,733.85
INV00834,C084,2021-02-20,2021-04-02,9233.31
INV00835,C087,2021-03-13,2021-04-14,4428.36
INV00836,C087,2021-04-10,2021-04-18,6642.54
INV00837,C088,2021-03-16,2021-04-01,7909.0
INV00838,C090,2021-03-11,2021-03-26,8918.99
INV00839,C093,2021-02-07,2021-03-03,294.08
INV00840,C093,2021-01-28,2021-03-07,441.12
INV00841,C095,2021-03-09,2021-04-06,5331.49
INV00842,C096,2021-04-05,2021-04-13,484.34
INV00843,C001,2021-03-27,2021-05-10,1980.82
INV00844,C001,2021-05-05,2021-05-14,2971.23
INV00845,C002,2021-05-08,2021-05-15,5428.1
INV00846,C003,2021-04-03,2021-04-24,842.3
INV00847,C004,2021-03-03,2021-04-13,10069.43
INV00848,C005,2021-04-10,2021-04-24,10513.48
INV00849,C006,2021-03-22,2021-05-03,8930.32
INV00850,C007,2021-03-13,2021-04-12,2420.15
INV00851,C007,2021-03-23,2021-04-16,3630.22
INV00852,C007,2021-03-03,2021-04-12,6050.37
INV00853,C008,2021-03-20,2021-04-08,6540.73
INV00854,C009,2021-03-30,2021-04-21,10616.06
INV00855,C010,2021-03-26,2021-04-19,4242.13
INV00856,C011,2021-04-06,2021-05-04,6455.15
INV00857,C011,2021-04-26,2021-05-04,6455.15
INV00858,C014,2021-03-21,2021-04-07,11617.95
INV00859,C018,2021-03-29,2021-05-02,3771.55
INV00860,C018,2021-04-05,2021-05-06,5657.33
INV00861,C020,2021-03-16,2021-04-02,953.16
INV00862,C022,2021-04-18,2021-05-10,3561.81
INV00863,C022,2021-04-09,2021-05-14,5342.72
INV00864,C023,2021-03-26,2021-04-23,11110.57
INV00865,C023,2021-03-19,2021-04-23,11110.57
INV00866,C025,2021-03-20,2021-04-27,14193.81
INV00867,C026,2021-03-17,2021-04-13,4752.35
INV00868,C027,2021-02-19,2021-04-02,1559.5
INV00869,C028,2021-03-13,2021-04-02,6167.05
INV00870,C029,2021-03-31,2021-05-05,3775.22
INV00871,C029,2021-04-16,2021-05-09,5662.83
INV00872,C031,2021-04-19,2021-05-14,13947.82
INV00873,C032,2021-04-12,2021-04-30,2254.3
INV00874,C034,2021-04-19,2021-05-10,11073.94
INV00875,C035,2021-03-08,2021-04-15,2820.27
INV00876,C036,2021-03-26,2021-04-17,4266.69
INV00877,C037,2021-04-28,2021-05-07,544.73
INV00878,C037,2021-04-12,2021-05-11,817.1
INV00879,C040,2021-04-01,2021-04-18,4441.11
INV00880,C041,2021-04-02,2021-05-10,2307.18
INV00881,C042,2021-04-25,2021-05-02,2140.89
INV00882,C046,2021-03-24,2021-04-03,12721.29
INV00883,C047,2021-03-17,2021-04-03,4262.74
INV00884,C047,2021-03-31,2021-04-07,6394.11
INV00885,C048,2021-03-28,2021-04-20,6007.18
INV00886,C049,2021-05-02,2021-05-17,663.09
INV00887,C060,2021-04-23,2021-05-13,2951.65
INV00888,C060,2021-05-03,2021-05-17,4427.48
INV00889,C063,2021-04-19,2021-04-26,4902.62
INV00890,C064,2021-04-02,2021-04-22,4542.59
INV00891,C065,2021-05-01,2021-05-08,17432.93
INV00892,C067,2021-03-04,2021-04-12,7557.39
INV00893,C069,2021-04-17,2021-04-28,1231.29
INV00894,C070,2021-04-03,2021-05-09,8923.97
INV00895,C071,2021-03-02,2021-04-15,1713.98
INV00896,C071,2021-03-20,2021-04-19,2570.97
INV00897,C072,2021-04-17,2021-05-02,7360.72
INV00898,C074,2021-04-12,2021-05-10,12751.98
INV00899,C077,2021-04-26,2021-05-10,1599.24
INV00900,C077,2021-04-22,2021-05-14,2398.86
INV00901,C079,2021-04-11,2021-05-16,6148.48
INV00902,C079,2021-04-30,2021-05-20,9222.72
INV00903,C085,2021-04-07,2021-05-13,2012.01
INV00904,C085,2021-04-16,2021-05-17,3018.01
INV00905,C087,2021-04-04,2021-04-25,5169.28
INV00906,C087,2021-04-20,2021-04-29,7753.92
INV00907,C088,2021-04-12,2021-05-15,5246.42
INV00908,C093,2021-04-10,2021-04-20,194.21
INV00909,C094,2021-03-23,2021-05-01,3718.22
INV00910,C094,2021-03-21,2021-05-05,5577.33
INV00911,C096,2021-04-16,2021-05-09,787.56
INV00912,C097,2021-03-07,2021-04-19,9067.71
INV00913,C001,2021-04-19,2021-05-28,5224.94
INV00914,C002,2021-03-26,2021-05-03,5301.06
INV00915,C003,2021-04-14,2021-05-28,821.81
INV00916,C004,2021-04-23,2021-05-06,10283.48
INV00917,C005,2021-04-26,2021-05-23,10561.83
INV00918,C006,2021-04-20,2021-05-13,8350.3
INV00919,C007,2021-03-21,2021-05-05,2255.84
INV00920,C007,2021-04-08,2021-05-09,3383.76
INV00921,C008,2021-04-25,2021-05-04,6361.17
INV00922,C009,2021-04-17,2021-05-14,10694.42
INV00923,C010,2021-04-11,2021-05-18,4159.72
INV00924,C011,2021-04-02,2021-05-13,7264.86
INV00925,C012,2021-05-21,2021-06-10,13154.55
INV00926,C013,2021-04-07,2021-05-21,4243.59
INV00927,C013,2021-04-30,2021-05-25,6365.38
INV00928,C017,2021-04-22,2021-06-05,11772.81
INV00929,C018,2021-04-27,2021-05-23,6841.18
INV00930,C020,2021-05-01,2021-05-28,357.15
INV00931,C020,2021-04-22,2021-06-01,535.73
INV00932,C022,2021-04-26,2021-05-29,5765.37
INV00933,C023,2021-05-12,2021-05-27,2205.55
INV00934,C023,2021-04-28,2021-05-31,3308.33
INV00935,C024,2021-04-25,2021-05-24,1362.15
INV00936,C024,2021-04-14,2021-05-28,2043.23
INV00937,C025,2021-04-17,2021-05-14,8847.29
INV00938,C026,2021-05-18,2021-06-13,3410.82
INV00939,C027,2021-04-30,2021-05-12,680.55
INV00940,C027,2021-04-18,2021-05-16,1020.82
INV00941,C028,2021-05-16,2021-05-30,6903.03
INV00942,C031,2021-04-23,2021-05-25,13917.25
INV00943,C035,2021-05-28,2021-06-13,3563.18
INV00944,C036,2021-04-19,2021-06-03,7460.02
INV00945,C038,2021-05-02,2021-06-07,10052.95
INV00946,C040,2021-04-26,2021-05-22,4325.72
INV00947,C041,2021-04-25,2021-06-07,3226.89
INV00948,C042,2021-04-08,2021-05-07,1639.51
INV00949,C044,2021-04-30,2021-05-29,8938.79
INV00950,C049,2021-03-31,2021-05-12,1040.5
INV00951,C050,2021-05-20,2021-06-05,4074.24
INV00952,C052,2021-04-17,2021-05-11,8079.81
INV00953,C056,2021-05-04,2021-05-15,13096.43
INV00954,C059,2021-04-19,2021-05-09,11206.83
INV00955,C061,2021-04-09,2021-05-06,1453.19
INV00956,C061,2021-03-31,2021-05-10,2179.79
INV00957,C063,2021-05-22,2021-06-01,10879.61
INV00958,C071,2021-04-11,2021-05-05,1839.34
INV00959,C072,2021-05-26,2021-06-14,2051.67
INV00960,C074,2021-05-07,2021-05-24,10461.79
INV00961,C079,2021-03-26,2021-05-07,1483.35
INV00962,C082,2021-05-15,2021-05-22,1067.91
INV00963,C086,2021-04-21,2021-06-03,2754.94
INV00964,C089,2021-05-12,2021-06-09,8129.38
INV00965,C090,2021-04-30,2021-06-07,4460.17
INV00966,C094,2021-05-02,2021-06-09,1861.61
INV00967,C001,2021-06-15,2021-07-01,2046.79
INV00968,C001,2021-05-31,2021-07-05,3070.18
INV00969,C002,2021-06-23,2021-07-04,5354.41
INV00970,C003,2021-06-21,2021-07-08,848.19
INV00971,C004,2021-06-05,2021-07-02,9892.07
INV00972,C005,2021-06-12,2021-07-05,10714.79
INV00973,C005,2021-06-03,2021-07-05,10714.79
INV00974,C006,2021-07-01,2021-07-09,8817.32
INV00975,C007,2021-06-10,2021-07-05,6040.94
INV00976,C008,2021-05-23,2021-06-20,6711.05
INV00977,C009,2021-05-31,2021-07-10,10628.57
INV00978,C010,2021-05-15,2021-06-26,3989.49
INV00979,C011,2021-06-08,2021-07-09,5596.59
INV00980,C012,2021-05-27,2021-06-08,5768.71
INV00981,C012,2021-05-24,2021-06-12,8653.06
INV00982,C013,2021-06-02,2021-06-20,12497.49
INV00983,C014,2021-05-11,2021-06-20,6345.06
INV00984,C015,2021-06-05,2021-07-14,873.1
INV00985,C016,2021-05-24,2021-06-19,6794.67
INV00986,C017,2021-06-14,2021-06-21,11010.46
INV00987,C019,2021-05-24,2021-06-29,7526.57
INV00988,C021,2021-05-23,2021-06-26,768.15
INV00989,C021,2021-05-17,2021-06-30,1152.22
INV00990,C023,2021-05-11,2021-06-04,8088.51
INV00991,C025,2021-05-14,2021-06-16,8749.79
INV00992,C026,2021-06-09,2021-07-16,1033.87
INV00993,C026,2021-06-12,2021-07-20,1550.81
INV00994,C027,2021-05-22,2021-06-26,1697.1
INV00995,C028,2021-05-09,2021-06-22,8842.59
INV00996,C030,2021-06-01,2021-06-24,2795.72
INV00997,C031,2021-05-20,2021-06-15,9688.87
INV00998,C034,2021-05-28,2021-06-12,3212.72
INV00999,C034,2021-06-02,2021-06-16,4819.07
INV01000,C035,2021-05-29,2021-07-06,3140.57
INV01001,C036,2021-06-21,2021-06-28,7000.02
INV01002,C037,2021-05-14,2021-06-23,1357.04
INV01003,C038,2021-05-18,2021-06-13,6732.51
INV01004,C039,2021-05-22,2021-06-25,12893.94
INV01005,C040,2021-05-25,2021-07-04,4984.86
INV01006,C041,2021-05-06,2021-06-08,1349.35
INV01007,C041,2021-05-24,2021-06-12,2024.02
INV01008,C042,2021-05-12,2021-06-10,1009.51
INV01009,C042,2021-05-09,2021-06-14,1514.26
INV01010,C043,2021-06-23,2021-07-04,1829.03
INV01011,C044,2021-06-11,2021-07-09,4300.21
INV01012,C044,2021-06-25,2021-07-13,6450.31
INV01013,C047,2021-05-16,2021-06-12,5034.33
INV01014,C053,2021-05-16,2021-06-28,2910.89
INV01015,C053,2021-06-02,2021-07-02,4366.34
INV01016,C055,2021-05-11,2021-06-22,10642.32
INV01017,C056,2021-04-30,2021-06-07,6754.73
INV01018,C058,2021-05-24,2021-06-10,2867.88
INV01019,C059,2021-05-01,2021-06-07,2990.06
INV01020,C059,2021-05-29,2021-06-11,4485.08
INV01021,C061,2021-05-14,2021-06-15,7376.46
INV01022,C062,2021-05-21,2021-07-04,7559.4
INV01023,C067,2021-06-16,2021-06-25,7886.37
INV01024,C068,2021-05-31,2021-07-11,8712.53
INV01025,C069,2021-05-20,2021-06-25,410.32
INV01026,C069,2021-06-06,2021-06-29,615.48
INV01027,C071,2021-06-09,2021-06-16,5419.37
INV01028,C072,2021-07-04,2021-07-15,1225.41
INV01029,C072,2021-06-12,2021-07-19,1838.11
INV01030,C075,2021-06-03,2021-06-22,15447.58
INV01031,C080,2021-05-09,2021-06-22,3003.66
INV01032,C083,2021-06-24,2021-07-09,1241.62
INV01033,C083,2021-06-25,2021-07-13,1862.43
INV01034,C084,2021-05-12,2021-06-25,15679.48
INV01035,C098,2021-05-20,2021-06-30,1639.84
INV01036,C098,2021-06-11,2021-07-04,2459.76
INV01037,C099,2021-05-07,2021-06-18,12832.03
